Ionization Mode;name;pH_aq;CAS Registry Number;DTXSID;MS-Ready DTXCID;Number of Mixtures;Mixture;Retention Time;Concentration Level;Concentration (mM);Observed Intensity;Normalization Factor;Normalized Intensity;log-log Calibration Curve Intercept;log-log Calibration Curve Slope;Calibration Curve Concentration Estimate (mM);Upper-Bound Calibration Curve Concentration Estimate (mM);Lower-Bound Calibration Curve Concentration Estimate (mM);True Concentration Within CC-Based Concentration Bounds?;Error Quotient: Upper-Bound Calibration Curve Concentration Estimate / True Concentration;Response Factor;Upper-Bound RF-Based Concentration Estimate (mM);Lower-Bound RF-Based Concentration Estimate (mM);True Concentration Within RF-Based Concentration Bounds?;Error Quotient: Upper-Bound RF-Based Concentration Estimate / True Concentration;logIE;instrument;source;solvent;doi;Box-Cox Transformed Response Factor (l = 0.285);Linear Mixed-Effects Model Transformed Response Factor Estimate;Smoothed Linear Mixed-Effects Model Upper-Bound Transformed Response Factor Estimate;Smoothed Linear Mixed-Effects Model Lower-Bound Transformed Response Factor Estimate;IE-Based RF Imputed with Minimum RF / √2?;Upper-Bound IE-Based Concentration Estimate (mM);Lower-Bound IE-Based Concentration Estimate (mM);True Concentration Within IE-Based Concentration Bounds?;Error Quotient: Upper-Bound IE-Based Concentration Estimate / True Concentration;Prediction Quotient: Upper-Bound RF-Based Concentration Estimate / Upper Bound IE-Based Concentration Estimate
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;499;8.38;Low;0.024;2.30E+06;1.015;2.33E+06;8;1.007;0.024;0.034;0.016;YES;1.433;9.73E+07;1.704;0.01;YES;71.014;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;659.9;471.7;216.7;726.9;NO;1.149;0.017;YES;47.895;1.483
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;499;8.38;Mid;0.122;1.11E+07;1.037;1.15E+07;8;1.007;0.117;0.165;0.083;YES;1.356;9.44E+07;8.404;0.047;YES;68.885;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;654.1;471.7;216.7;726.9;NO;5.668;0.084;YES;46.459;1.483
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;499;8.38;High;0.49;4.03E+07;1.12;4.52E+07;8;1.007;0.456;0.664;0.319;YES;1.355;9.22E+07;32.967;0.186;YES;67.279;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;649.7;471.7;216.7;726.9;NO;22.234;0.331;YES;45.376;1.483
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;503;8.32;Low;0.024;2.34E+06;0.95;2.23E+06;8;1.007;0.023;0.033;0.016;YES;1.368;9.28E+07;1.625;0.009;YES;67.707;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;650.9;471.7;216.7;726.9;NO;1.096;0.016;YES;45.665;1.483
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;503;8.32;Mid;0.122;1.22E+07;1.018;1.25E+07;8;1.007;0.127;0.179;0.09;YES;1.469;1.02E+08;9.099;0.051;YES;74.583;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;669.2;471.7;216.7;726.9;NO;6.137;0.091;YES;50.302;1.483
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;503;8.32;High;0.49;3.36E+07;1.16;3.89E+07;8;1.007;0.393;0.57;0.276;YES;1.163;7.95E+07;28.419;0.16;YES;57.998;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;622.7;471.7;216.7;726.9;NO;19.167;0.285;YES;39.116;1.483
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;505;8.3;Low;0.024;2.42E+06;0.926;2.24E+06;8;1.007;0.023;0.033;0.016;YES;1.378;9.34E+07;1.637;0.009;YES;68.194;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;652.2;471.7;216.7;726.9;NO;1.104;0.016;YES;45.993;1.483
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;505;8.3;Mid;0.122;1.32E+07;1.097;1.44E+07;8;1.007;0.147;0.208;0.104;YES;1.704;1.18E+08;10.547;0.059;YES;86.45;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;698.1;471.7;216.7;726.9;NO;7.113;0.106;YES;58.306;1.483
Esi+;Flutolanil;6;66332-96-5;DTXSID8024109;DTXCID204109;3;505;8.3;High;0.49;3.33E+07;1.772;5.91E+07;8;1.007;0.595;0.877;0.414;YES;1.789;1.21E+08;43.129;0.243;YES;88.017;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;701.7;471.7;216.7;726.9;NO;29.088;0.433;YES;59.363;1.483
Esi+;Propiconazole;6;60207-90-1;DTXSID8024280;DTXCID204280;1;504;9.78;Low;0.024;2.84E+06;0.952;2.71E+06;8.03;0.989;0.024;NA;NA;;NA;1.13E+08;1.975;0.011;YES;82.306;3.693;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;688.4;668.8;414.1;923.6;NO;0.141;0.009;YES;5.881;13.996
Esi+;Propiconazole;6;60207-90-1;DTXSID8024280;DTXCID204280;1;504;9.78;Mid;0.122;1.32E+07;0.98;1.30E+07;8.03;0.989;0.119;NA;NA;;NA;1.06E+08;9.464;0.053;YES;77.573;3.693;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;676.8;668.8;414.1;923.6;NO;0.676;0.041;YES;5.543;13.996
Esi+;Propiconazole;6;60207-90-1;DTXSID8024280;DTXCID204280;1;504;9.78;High;0.49;5.01E+07;1.067;5.35E+07;8.03;0.989;0.498;NA;NA;;NA;1.09E+08;39.054;0.22;YES;79.702;3.693;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;682;668.8;414.1;923.6;NO;2.79;0.17;YES;5.695;13.996
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;499;10.32;Low;0.024;2.82E+05;1.015;2.86E+05;6.63;0.834;0.039;0.297;0.004;YES;12.391;1.19E+07;0.209;0.001;YES;8.705;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;361.2;474.3;219.3;729.5;NO;0.135;0.002;YES;5.633;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;499;10.32;Mid;0.122;1.79E+06;1.037;1.86E+06;6.63;0.834;0.371;3.787;0.049;YES;31.045;1.52E+07;1.356;0.008;YES;11.114;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;387.5;474.3;219.3;729.5;NO;0.877;0.013;YES;7.192;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;499;10.32;High;0.49;5.25E+06;1.12;5.88E+06;6.63;0.834;1.48;21.606;0.2;YES;44.095;1.20E+07;4.295;0.024;YES;8.766;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;361.9;474.3;219.3;729.5;NO;2.78;0.043;YES;5.673;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;500;10.1;Low;0.024;1.31E+05;0.931;1.22E+05;6.63;0.834;0.014;0.104;0.001;YES;4.346;5.07E+06;0.089;0.001;YES;3.699;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;282.3;474.3;219.3;729.5;NO;0.057;0.001;YES;2.394;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;500;10.1;Mid;0.122;6.37E+05;0.95;6.05E+05;6.63;0.834;0.097;0.789;0.011;YES;6.467;4.96E+06;0.442;0.002;YES;3.622;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;280.6;474.3;219.3;729.5;NO;0.286;0.004;YES;2.344;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;500;10.1;High;0.49;2.92E+06;1.04;3.03E+06;6.63;0.834;0.668;7.824;0.09;YES;15.967;6.19E+06;2.213;0.012;YES;4.517;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;299;474.3;219.3;729.5;NO;1.432;0.022;YES;2.923;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;502;10.27;Low;0.061;8.56E+04;0.884;7.57E+04;6.63;0.834;0.008;0.06;0.001;NO;0.983;1.24E+06;0.055;0;NO;0.906;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;187.8;474.3;219.3;729.5;NO;0.036;0.001;NO;0.586;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;502;10.27;Mid;0.244;4.00E+05;0.838;3.36E+05;6.63;0.834;0.048;0.364;0.005;YES;1.492;1.38E+06;0.245;0.001;YES;1.004;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;193.5;474.3;219.3;729.5;NO;0.158;0.002;NO;0.65;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;502;10.27;High;0.732;8.88E+05;0.916;8.13E+05;6.63;0.834;0.138;1.178;0.017;YES;1.609;1.11E+06;0.594;0.003;NO;0.811;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;181.9;474.3;219.3;729.5;NO;0.384;0.006;NO;0.525;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;503;10.24;Low;0.024;2.79E+05;0.95;2.65E+05;6.63;0.834;0.036;0.27;0.003;YES;11.265;1.11E+07;0.194;0.001;YES;8.072;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;353.4;474.3;219.3;729.5;NO;0.125;0.002;YES;5.224;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;503;10.24;Mid;0.122;1.64E+06;1.018;1.67E+06;6.63;0.834;0.326;3.231;0.043;YES;26.488;1.36E+07;1.215;0.007;YES;9.962;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;375.5;474.3;219.3;729.5;NO;0.787;0.012;YES;6.447;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;503;10.24;High;0.49;3.50E+06;1.16;4.06E+06;6.63;0.834;0.948;12.169;0.129;YES;24.835;8.28E+06;2.962;0.017;YES;6.045;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;325.2;474.3;219.3;729.5;NO;1.917;0.029;YES;3.912;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;504;10.18;Low;0.024;2.93E+05;0.952;2.78E+05;6.63;0.834;0.038;0.287;0.004;YES;11.97;1.16E+07;0.203;0.001;YES;8.47;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;358.4;474.3;219.3;729.5;NO;0.132;0.002;YES;5.481;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;504;10.18;Mid;0.122;1.06E+06;0.98;1.04E+06;6.63;0.834;0.186;1.663;0.023;YES;13.627;8.55E+06;0.762;0.004;YES;6.243;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;328.2;474.3;219.3;729.5;NO;0.493;0.008;YES;4.04;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;504;10.18;High;0.49;2.24E+06;1.067;2.39E+06;6.63;0.834;0.502;5.483;0.067;YES;11.19;4.88E+06;1.744;0.01;YES;3.56;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;279.2;474.3;219.3;729.5;NO;1.129;0.017;YES;2.304;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;507;10.03;Low;0.024;3.08E+05;0.851;2.62E+05;6.63;0.834;0.035;0.266;0.003;YES;11.069;1.09E+07;0.191;0.001;YES;7.96;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;352;474.3;219.3;729.5;NO;0.124;0.002;YES;5.151;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;507;10.03;Mid;0.122;1.22E+06;1.002;1.23E+06;6.63;0.834;0.226;2.085;0.029;YES;17.092;1.00E+07;0.895;0.005;YES;7.334;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;343.8;474.3;219.3;729.5;NO;0.579;0.009;YES;4.746;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;507;10.03;High;0.49;3.76E+06;1.05;3.94E+06;6.63;0.834;0.916;11.652;0.124;YES;23.779;8.05E+06;2.879;0.016;YES;5.875;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;322.6;474.3;219.3;729.5;NO;1.863;0.029;YES;3.802;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;508;10.1;Low;0.024;1.04E+05;0.95;9.86E+04;6.63;0.834;0.011;0.081;0.001;YES;3.392;4.11E+06;0.072;0;YES;2.997;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;265.6;474.3;219.3;729.5;NO;0.047;0.001;YES;1.94;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;508;10.1;Mid;0.122;4.67E+05;1.035;4.83E+05;6.63;0.834;0.074;0.585;0.008;YES;4.792;3.96E+06;0.353;0.002;YES;2.891;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;262.9;474.3;219.3;729.5;NO;0.228;0.003;YES;1.871;1.545
Esi+;TDCPP;6;13674-87-8;DTXSID9026261;DTXCID206261;7;508;10.1;High;0.49;1.14E+06;1.669;1.90E+06;6.63;0.834;0.382;3.923;0.051;YES;8.005;3.88E+06;1.389;0.008;YES;2.834;2.698;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;261.4;474.3;219.3;729.5;NO;0.899;0.014;YES;1.834;1.545
Esi+;2-(2H-Benzotriazol-2-yl)-4-methylphenol;6;2440-22-4;DTXSID1027479;DTXCID207479;1;503;10.11;Low;0.024;1.06E+05;0.95;1.01E+05;6.59;0.973;0.023;NA;NA;;NA;4.21E+06;0.074;0;YES;3.073;2.983;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;267.6;530;275.1;785.1;NO;0.022;0.001;NO;0.908;3.384
Esi+;2-(2H-Benzotriazol-2-yl)-4-methylphenol;6;2440-22-4;DTXSID1027479;DTXCID207479;1;503;10.11;Mid;0.122;5.18E+05;1.018;5.27E+05;6.59;0.973;0.128;NA;NA;;NA;4.32E+06;0.385;0.002;YES;3.153;2.983;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;269.6;530;275.1;785.1;NO;0.114;0.003;NO;0.932;3.384
Esi+;2-(2H-Benzotriazol-2-yl)-4-methylphenol;6;2440-22-4;DTXSID1027479;DTXCID207479;1;503;10.11;High;0.49;1.63E+06;1.16;1.90E+06;6.59;0.973;0.477;NA;NA;;NA;3.87E+06;1.384;0.008;YES;2.825;2.983;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;261.1;530;275.1;785.1;NO;0.409;0.011;NO;0.835;3.384
Esi+;Dipentyl phthalate;6;131-18-0;DTXSID5031131;DTXCID3011131;1;506;12.58;Low;0.024;3.90E+06;0.935;3.65E+06;8.32;1.079;0.023;NA;NA;;NA;1.52E+08;2.664;0.015;YES;111.02;2.431;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;750;422.1;167;677.4;NO;4.408;0.034;NO;183.657;0.604
Esi+;Dipentyl phthalate;6;131-18-0;DTXSID5031131;DTXCID3011131;1;506;12.58;Mid;0.122;2.34E+07;0.983;2.30E+07;8.32;1.079;0.129;NA;NA;;NA;1.88E+08;16.774;0.095;YES;137.495;2.431;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;797.3;422.1;167;677.4;NO;27.749;0.216;NO;227.454;0.604
Esi+;Dipentyl phthalate;6;131-18-0;DTXSID5031131;DTXCID3011131;1;506;12.58;High;0.49;6.67E+07;1.411;9.42E+07;8.32;1.079;0.476;NA;NA;;NA;1.92E+08;68.741;0.388;YES;140.288;2.431;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;801.9;422.1;167;677.4;NO;113.716;0.883;NO;232.074;0.604
Esi+;Dipropyl phthalate;6;131-16-8;DTXSID5031133;DTXCID3011133;1;504;8.9;Low;0.024;1.56E+06;0.952;1.49E+06;7.49;0.809;0.023;NA;NA;;NA;6.19E+07;1.084;0.006;YES;45.174;2.416;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;579.6;419.2;164.2;674.5;NO;1.903;0.014;YES;79.304;0.57
Esi+;Dipropyl phthalate;6;131-16-8;DTXSID5031133;DTXCID3011133;1;504;8.9;Mid;0.122;6.15E+06;0.98;6.03E+06;7.49;0.809;0.131;NA;NA;;NA;4.94E+07;4.399;0.025;YES;36.06;2.416;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;543.3;419.2;164.2;674.5;NO;7.723;0.057;YES;63.304;0.57
Esi+;Dipropyl phthalate;6;131-16-8;DTXSID5031133;DTXCID3011133;1;504;8.9;High;0.49;1.59E+07;1.067;1.70E+07;7.49;0.809;0.471;NA;NA;;NA;3.46E+07;12.384;0.07;YES;25.274;2.416;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;490.7;419.2;164.2;674.5;NO;21.74;0.162;YES;44.368;0.57
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;499;13.46;Low;0.024;6.25E+06;1.015;6.35E+06;8.48;1.037;0.024;0.031;0.019;YES;1.278;2.64E+08;4.633;0.026;NO;193.035;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;878.6;622.7;367.9;877.6;NO;0.499;0.024;NO;20.803;9.279
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;499;13.46;Mid;0.122;3.27E+07;1.037;3.39E+07;8.48;1.037;0.122;0.153;0.097;YES;1.251;2.78E+08;24.771;0.14;NO;203.043;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;891.4;622.7;367.9;877.6;NO;2.67;0.129;NO;21.882;9.279
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;499;13.46;High;0.49;1.12E+08;1.12;1.25E+08;8.48;1.037;0.428;0.545;0.339;YES;1.113;2.55E+08;91.237;0.514;NO;186.198;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;869.6;622.7;367.9;877.6;NO;9.833;0.474;YES;20.067;9.279
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;503;13.37;Low;0.024;7.08E+06;0.95;6.73E+06;8.48;1.037;0.026;0.032;0.02;YES;1.35;2.80E+08;4.909;0.028;NO;204.544;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;893.3;622.7;367.9;877.6;NO;0.529;0.026;NO;22.044;9.279
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;503;13.37;Mid;0.122;3.47E+07;1.018;3.54E+07;8.48;1.037;0.127;0.159;0.101;YES;1.301;2.90E+08;25.812;0.146;NO;211.576;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;902;622.7;367.9;877.6;NO;2.782;0.134;NO;22.802;9.279
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;503;13.37;High;0.49;1.20E+08;1.16;1.39E+08;8.48;1.037;0.473;0.604;0.374;YES;1.233;2.83E+08;101.195;0.571;NO;206.52;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;895.8;622.7;367.9;877.6;NO;10.906;0.526;NO;22.257;9.279
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;505;13.32;Low;0.024;6.01E+06;0.926;5.57E+06;8.48;1.037;0.021;0.027;0.017;YES;1.129;2.32E+08;4.065;0.023;YES;169.379;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;846.3;622.7;367.9;877.6;NO;0.438;0.021;YES;18.254;9.279
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;505;13.32;Mid;0.122;3.31E+07;1.097;3.63E+07;8.48;1.037;0.13;0.163;0.104;YES;1.336;2.98E+08;26.53;0.15;NO;217.461;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;909.1;622.7;367.9;877.6;NO;2.859;0.138;NO;23.436;9.279
Esi+;Pyridaben;6;96489-71-3;DTXSID5032573;DTXCID3012573;3;505;13.32;High;0.49;9.17E+07;1.772;1.62E+08;8.48;1.037;0.551;0.706;0.434;YES;1.441;3.31E+08;118.548;0.668;NO;241.934;3.457;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;937.2;622.7;367.9;877.6;NO;12.776;0.617;NO;26.073;9.279
Esi+;Triclopyr-butotyl;6;64700-56-7;DTXSID5032579;DTXCID3012579;1;506;11.52;Low;0.024;8.15E+05;0.935;7.62E+05;7.35;0.9;0.023;NA;NA;;NA;3.17E+07;0.556;0.003;YES;23.169;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;478.6;451.8;196.8;707.1;NO;0.523;0.006;YES;21.784;1.064
Esi+;Triclopyr-butotyl;6;64700-56-7;DTXSID5032579;DTXCID3012579;1;506;11.52;Mid;0.122;3.63E+06;0.983;3.56E+06;7.35;0.9;0.13;NA;NA;;NA;2.92E+07;2.602;0.015;YES;21.325;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;467.3;451.8;196.8;707.1;NO;2.446;0.029;YES;20.05;1.064
Esi+;Triclopyr-butotyl;6;64700-56-7;DTXSID5032579;DTXCID3012579;1;506;11.52;High;0.49;8.13E+06;1.411;1.15E+07;7.35;0.9;0.474;NA;NA;;NA;2.34E+07;8.374;0.047;YES;17.09;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;438.5;451.8;196.8;707.1;NO;7.873;0.093;YES;16.068;1.064
Esi+;Fadrozole hydrochloride;6;102676-31-3;DTXSID4020618;DTXCID3014141;1;506;2.86;Low;0.012;5.63E+05;0.935;5.26E+05;7.94;1.153;0.012;NA;NA;;NA;4.38E+07;0.384;0.002;YES;31.994;3.331;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;525;598;343.2;853;NO;0.053;0.002;YES;4.391;7.287
Esi+;Fadrozole hydrochloride;6;102676-31-3;DTXSID4020618;DTXCID3014141;1;506;2.86;Mid;0.061;3.61E+06;0.983;3.55E+06;7.94;1.153;0.062;NA;NA;;NA;5.82E+07;2.59;0.015;YES;42.46;3.331;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;569.4;598;343.2;853;NO;0.355;0.015;YES;5.827;7.287
Esi+;Fadrozole hydrochloride;6;102676-31-3;DTXSID4020618;DTXCID3014141;1;506;2.86;High;0.245;1.21E+07;1.411;1.70E+07;7.94;1.153;0.242;NA;NA;;NA;6.95E+07;12.427;0.07;YES;50.723;3.331;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;599.2;598;343.2;853;NO;1.705;0.071;YES;6.961;7.287
Esi+;Fluroxypyr-meptyl;6;81406-37-3;DTXSID5034303;DTXCID3014303;1;504;12.48;Low;0.024;3.64E+06;0.952;3.46E+06;8.06;0.934;0.023;NA;NA;;NA;1.44E+08;2.529;0.014;YES;105.36;2.799;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;738.8;494.1;239.2;749.3;NO;1.213;0.023;YES;50.561;2.084
Esi+;Fluroxypyr-meptyl;6;81406-37-3;DTXSID5034303;DTXCID3014303;1;504;12.48;Mid;0.122;1.72E+07;0.98;1.68E+07;8.06;0.934;0.128;NA;NA;;NA;1.38E+08;12.298;0.069;YES;100.801;2.799;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;729.5;494.1;239.2;749.3;NO;5.902;0.111;YES;48.373;2.084
Esi+;Fluroxypyr-meptyl;6;81406-37-3;DTXSID5034303;DTXCID3014303;1;504;12.48;High;0.49;5.42E+07;1.067;5.78E+07;8.06;0.934;0.478;NA;NA;;NA;1.18E+08;42.183;0.238;YES;86.087;2.799;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;697.3;494.1;239.2;749.3;NO;20.243;0.381;YES;41.312;2.084
Esi+;Triflumuron;6;64628-44-0;DTXSID5034355;DTXCID3014355;1;506;10.24;Low;0.024;1.01E+06;0.935;9.40E+05;7.43;0.881;0.022;NA;NA;;NA;3.92E+07;0.686;0.004;YES;28.587;2.656;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;508.3;466.2;211.2;721.4;NO;0.506;0.007;YES;21.085;1.356
Esi+;Triflumuron;6;64628-44-0;DTXSID5034355;DTXCID3014355;1;506;10.24;Mid;0.122;4.92E+06;0.983;4.84E+06;7.43;0.881;0.143;NA;NA;;NA;3.97E+07;3.534;0.02;YES;28.965;2.656;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;510.2;466.2;211.2;721.4;NO;2.606;0.036;YES;21.364;1.356
Esi+;Triflumuron;6;64628-44-0;DTXSID5034355;DTXCID3014355;1;506;10.24;High;0.49;9.39E+06;1.411;1.33E+07;7.43;0.881;0.449;NA;NA;;NA;2.70E+07;9.672;0.055;YES;19.738;2.656;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;457;466.2;211.2;721.4;NO;7.134;0.1;YES;14.559;1.356
Esi+;Deethylatrazine;6;6190-65-4;DTXSID5037494;DTXCID3017494;1;504;2.04;Low;0.024;5.51E+05;0.952;5.25E+05;7.13;0.848;0.021;NA;NA;;NA;2.19E+07;0.383;0.002;YES;15.96;2.993;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;430;531.9;277;787;NO;0.111;0.003;YES;4.604;3.466
