SMILES;pH_aq;name;logIE;instrument;source;solvent;doi
Nc1ccc(O)cc1;2.7;4-aminophenol;2.05;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
[nH]1ncc2ccccc12;2.7;indazole;2.12;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CC(=O)Nc1sc(cn1)[N+]([O-])=O;2.7;2-acetamido-5-nitrothiazole;0.05;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
NC[P](O)(O)=O;2.7;AMPA;-0.14;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O;2.7;aldicarb-sulfone;1.35;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC;2.7;thiophanate-methyl;2.44;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3;2.7;bifenthrin;-0.74;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1;2.7;phenthoate;1.74;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
COc1ccc(C=O)cc1;2.7;p-anisaldehyde;0.97;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
Oc1ccc(C=O)cc1;2.7;4-hydroxybenzaldehyde;0.73;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
OC(=O)C=Cc1ccccc1;2.7;cinnamic acid;0.71;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4;2.7;scopolamine;3.1;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2;2.7;cyanophenphos;2.13;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CC1=NN=C(c2ccccc2)C(=O)N1N;2.7;metamitrone;2.35;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CC(C)c1ccc(NC(=O)N(C)C)cc1;2.7;isoproturon;2.5;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CCc1cccc(CC)c1N(COC)C(=O)CCl;2.7;alachlor;1.85;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
COc1cc(ccc1O)C(O)CN;2.7;normetanephrine;0.88;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl;2.7;tetraconazole;2.95;Agilent XCT;ESI;MeCN/0.1% formic acid 20/80;Measured in this study
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.58;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
C[N+](C)(C)C;2.7;tetramethylammonium;2.24;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
COc1cccc(c1)N(C)C;2.7;3-methoxy-N,N-dimethylaniline;3.66;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;2.7;2,4-dinitroaniline;0;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1cccc(c1)[N+]([O-])=O;2.7;3-nitroaniline;2.37;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1ccccc1;2.7;aniline;3.09;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Cc1cccc(C)n1;2.7;2,6-dimethylpyridine;3.17;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1cccc2ccccc12;2.7;1-naphthylamine;3.44;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1ccc(cc1)C(O)=O;2.7;4-aminobenzoic acid;2.4;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
c1ccc2ncccc2c1;2.7;quinoline;3.47;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1ccccc1O;2.7;2-aminophenol;2.83;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1cccc(c1)C(O)=O;2.7;3-aminobenzoic acid;2.57;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1ccccc1[N+]([O-])=O;2.7;2-nitroaniline;1.85;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
c1ccncc1;2.7;pyridine;2.55;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Nc1cccc(N)n1;2.7;2,6-diaminopyridine;2.71;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
CN(C)c1ccccc1;2.7;N,N-dimethylaniline;3.15;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
c1ccc2nc3ccccc3cc2c1;2.7;acridine;3.92;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
Cc1ccc2cccc(N)c2n1;2.7;8-aminoquinaldine;3.47;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
NC(CO)(CO)CO;2.7;trizma base;2.16;Agilent 3Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;Measured in this study
CCC[N+](CCC)(CCC)CCC;2.7;tetrapropylammonium;4.73;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.45;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CCN(CC)CC;2.7;triethylamine;2.91;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
Nc1cccc2ccccc12;2.7;1-naphthylamine;3.04;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CN(C)c1ccccc1;2.7;N,N-dimethylaniline;2.62;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
C1CCNCC1;2.7;pyridine;2.67;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
C1CCNC1;2.7;pyrrolidine;2.69;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
COC(=O)c1ccccc1C(=O)OC;2.7;dimethyl phthalate;3.51;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
c1ccncc1;2.7;pyridine;2.18;Agilent 1Q;JetStream;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CCC[N+](CCC)(CCC)CCC;2.7;tetrapropylammonium;4.39;Varian J-320;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.97;Varian J-320;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CCN(CC)CC;2.7;triethylamine;3.83;Varian J-320;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
Nc1cccc2ccccc12;2.7;1-naphthylamine;2.61;Varian J-320;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CN(C)c1ccccc1;2.7;N,N-dimethylaniline;2.33;Varian J-320;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
C1CCNCC1;2.7;pyridine;2.87;Varian J-320;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
C1CCNC1;2.7;pyrrolidine;2.45;Varian J-320;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
c1ccncc1;2.7;pyridine;2.21;Varian J-320;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CCC[N+](CCC)(CCC)CCC;2.7;tetrapropylammonium;4.22;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.58;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CCN(CC)CC;2.7;triethylamine;3.23;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
Nc1cccc2ccccc12;2.7;1-naphthylamine;3.24;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CN(C)c1ccccc1;2.7;N,N-dimethylaniline;3.21;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3;2.7;diphenyl phthalate;-0.16;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
C1CCNCC1;2.7;pyridine;2.75;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
C1CCNC1;2.7;pyrrolidine;2.17;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
COC(=O)c1ccccc1C(=O)OC;2.7;dimethyl phthalate;3.14;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
c1ccncc1;2.7;pyridine;2.25;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 20/80;10.1007/s13361-015-1219-6
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.93;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1;2.7;1,1,1,3,3-Pentapyrrolizino-4-(2-chlorophenyl)-1,3-diphospha(V)-2,4-diaza-1,3-butadiene;4.96;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1;2.7;N-[4-(Trifluoromethyl)phenyl]-P,P,P-tripyrrolizinophosphazene;4.19;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CCC[N+](CCC)(CCC)CCC;2.7;tetrapropylammonium;4.03;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CCCN(CCC)CCC;2.7;tripropylamine;3.93;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
c1ccncc1;2.7;pyridine;2.59;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
C1CCNC1;2.7;pyrrolidine;2.57;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CCNCC;2.7;diethylamine;2.65;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
COc1cccc(c1)N(C)C;2.7;3-methoxy-N,N-dimethylaniline;3.68;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
Nc1ccccn1;2.7;2-aminopyridine;2.31;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CN(C)c1ccc(cc1)N(C)C;2.7;N,N,N',N'-Tetramethyl-P-phenylenediamine;2.67;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6;2.7;reserpine;3.96;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
N[C@@H](CCC(N)=O)C(O)=O;2.7;glutamine;1.68;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CC(N)C(=O)O;2.7;alpha-alanine;1.67;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O;2.7;DL-phenylalanyl-DL-phenylalanyl-DL-phenylalanyl-DL-phenylalanine;4.16;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
c1cnc2c(c1)ccc3cccnc23;2.7;1,10-phenanthroline;2.83;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1;2.7;N,N-Dimethyl-4'-[(triphenylphosphoranylidene)amino]azobenzene-4-amine;4.55;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1;2.7;N,N-Dimethyl-4'-[(pyrrolizinodiphenylphosphoranylidene)amino]azobenzene-4-amine;4.62;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1;2.7;4-[(Phenyldipyrrolizinophosphoranylidene)amino]-4'-nitroazobenzene;4.72;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
COc1cccc(O)c1O;2.7;3-methoxycatechol;0.3;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
COc1ccncc1;2.7;4-methoxypyridine;3.26;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
OC(=O)c1ccccc1C(O)=O;2.7;phthalic acid;0.88;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
Nc1ccc(O)cc1;2.7;4-aminophenol;2.35;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
[nH]1ncc2ccccc12;2.7;indazole;2.59;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CC(=O)Nc1sc(cn1)[N+]([O-])=O;2.7;2-acetamido-5-nitrothiazole;0.29;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
NC[P](O)(O)=O;2.7;AMPA;0.49;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O;2.7;aldicarb-sulfone;1.38;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC;2.7;thiophanate-methyl;2.37;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3;2.7;bifenthrin;-0.67;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1;2.7;phenthoate;1.59;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
COc1ccc(C=O)cc1;2.7;p-anisaldehyde;1.24;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
Oc1ccc(C=O)cc1;2.7;4-hydroxybenzaldehyde;0.72;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
OC(=O)C=Cc1ccccc1;2.7;cinnamic acid;0.91;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4;2.7;scopolamine;3.33;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2;2.7;cyanophenphos;1.95;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CC1=NN=C(c2ccccc2)C(=O)N1N;2.7;metamitrone;2.56;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CC(C)c1ccc(NC(=O)N(C)C)cc1;2.7;isoproturon;3.12;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CCc1cccc(CC)c1N(COC)C(=O)CCl;2.7;alachlor;1.81;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl;2.7;tetraconazole;3.04;Agilent XCT;ESI;MeCN/0.1% formic acid 50/50;Measured in this study
CCC[N+](CCC)(CCC)CCC;2.7;tetrapropylammonium;4.64;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.93;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
CCN(CC)CC;2.7;triethylamine;3.87;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
Nc1cccc2ccccc12;2.7;1-naphthylamine;3.63;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
CN(C)c1ccccc1;2.7;N,N-dimethylaniline;3.52;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3;2.7;diphenyl phthalate;3.99;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
C1CCNCC1;2.7;pyridine;3.21;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
C1CCNC1;2.7;pyrrolidine;2.34;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
COC(=O)c1ccccc1C(=O)OC;2.7;dimethyl phthalate;3.22;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
c1ccncc1;2.7;pyridine;2.25;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 50/50;10.1007/s13361-014-0969-x
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1;2.7;1,1,1,3,3-Pentapyrrolizino-4-(2-chlorophenyl)-1,3-diphospha(V)-2,4-diaza-1,3-butadiene;6.15;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC;2.7;tetrahexylammonium;5.61;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1;2.7;N-[4-(Trifluoromethyl)phenyl]-P,P,P-tripyrrolizinophosphazene;5.58;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Clc1ccc(Cl)c(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)c1;2.7;N-(2,5-Dichlorophenyl)tripyrrolizinophosphine imide;5.52;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CN(C)P(=Nc1ccccc1)(N(C)C)N(C)C;2.7;((CH3)2N)3-P=N-C6H5;5.18;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CCCC[N+](CCCC)(CCCC)CCCC;2.7;tetrabutylammonium;5.22;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CCC[N+](CCC)(CCC)CCC;2.7;tetrapropylammonium;4.89;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CN=C(N(C)C)N(C)c1ccccc1;2.7;phenyl tetramethylguanidine;4.8;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CCCCN(CCCC)CCCC;2.7;tributylamine;4.83;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
C[n+]1ccn(CCCCCC)c1;2.7;hexyl-methylimidazolium;4.75;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
NC(=N)N(c1ccccc1)c2ccccc2;2.7;diphenylguanidine;4.75;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CCCN(CCC)CCC;2.7;tripropylamine;4.56;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
c1ccc2nc3ccccc3cc2c1;2.7;acridine;4.34;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
N(c1ccccc1)c2ccccc2;2.7;diphenylamine;3.77;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3;2.7;diphenyl phthalate;3.7;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Nc1cccc2ccccc12;2.7;1-naphthylamine;3.83;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
C1CCN2CCCN=C2CC1;2.7;1,8-diazabicyclo(5.4.0)undec-7-ene;4.24;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.95;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Cc1cc(C)nc(C)c1;2.7;2,4,6-trimethylpyridine;3.93;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CNC(=NC)N(C)C;2.7;tetramethylguanidine;4.02;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CNC(=O)Oc1cc(C)c(SC)c(C)c1;2.7;methiocarb;3.53;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CN(C)c1ccccc1;2.7;N,N-dimethylaniline;3.62;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CC[n+]1ccn(C)c1;2.7;ethyl-methylimidazolium;3.97;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
c1ccc(cc1)N(c2ccccc2)c3ccccc3;2.7;triphenylamine;2.75;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Nc1ccc(F)c(c1)[N+]([O-])=O;2.7;4-fluoro-3-nitroaniline;3.65;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
COC(=O)c1ccccc1C(=O)OC;2.7;dimethyl phthalate;2.96;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CCN(CC)CC;2.7;triethylamine;3.8;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Nc1cccc(c1)[N+]([O-])=O;2.7;3-nitroaniline;3.03;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
NCc1ccccc1;2.7;benzylamine;3.29;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Cc1cccc(C)n1;2.7;2,6-dimethylpyridine;3.57;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Nc1ccc(cc1)[S](N)(=O)=O;2.7;sulphanilamide;2.76;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CNC(=O)O\N=C(/C)SC;2.7;methomyl;3.25;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
O=C(c1ccccc1)c2ccccc2;2.7;benzophenone;2.22;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CNC(=O)O\N=C\C(C)(C)SC;2.7;aldicarb;3.22;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
C1CCNCC1;2.7;pyridine;3.31;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Nc1ccccc1;2.7;aniline;3.3;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Cc1ccccn1;2.7;2-methylpyridine;3.37;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CN1CCCCC1;2.7;N-methylpiperidine;3.01;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Nc1ccc(cc1)[N+]([O-])=O;2.7;4-nitroaniline;2.64;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
c1ccncc1;2.7;pyridine;2.93;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
COC(=O)CCCC(=O)OC;2.7;dimethyl glutarate;2.58;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
NC(=O)c1ccccc1;2.7;benzamide;2.42;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
C1CCNC1;2.7;pyrrolidine;2.99;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CCNCC;2.7;diethylamine;3.16;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
O=C(Oc1ccccc1)c2ccccc2;2.7;Diphenylcarboxylate;1.7;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Nc1ccccc1[N+]([O-])=O;2.7;2-nitroaniline;1.83;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Nc1ccc(Cl)cc1[N+]([O-])=O;2.7;4-chloro-2-nitroaniline;2.32;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
C[N+](C)(C)C;2.7;tetramethylammonium;2.61;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
COC(=O)CCC(=O)OC;2.7;dimethyl succinate;2.17;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
NC(N)=N;2.7;guanidine;1.95;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
CN(C)C;2.7;trimethylamine;1.81;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
COC(=O)CC(=O)OC;2.7;dimethyl malonate;1.58;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
Oc1ccccc1C#N;2.7;2-cyanophenol;1.29;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
OC(=O)c1ccccc1;2.7;benzoic acid;1.36;Agilent XCT;ESI;MeCN/0.1% formic acid(aq) 80/20;10.1021/ac902856t
