SMILES;pH_aq;name;logIE;instrument;source;solvent;doi
Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;3.45;pentakis(trifluoromethyl)phenol;2.66;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)c2ccccc2;3.45;4-phenylphenol;-0.78;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1c2ccccc2;3.45;2-phenylphenol;-1.27;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(Cl)c1;3.45;3-chlorobenzoic acid;-0.12;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1ccc(cc1)C(O)=O;3.45;4-aminobenzoic acid;-1.67;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(O)cc1;3.45;4-hydroxybenzoic acid;-0.6;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1cccc(c1)C(O)=O;3.45;3-aminobenzoic acid;-1.43;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1c(F)c(F)c(F)c(F)c1F;3.45;pentafluorobenzoic acid;0.79;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;3.45;2,4-dinitrophenol;1.36;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CN(C)c1cccc(c1)C(O)=O;3.45;3-dimethylaminobenzoic acid;-0.57;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)c1ccc(cc1)C(O)=O;3.45;4-isopropylbenzoic acid;-0.44;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccccc1O;3.45;2-tert-butylphenol;-2.75;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;3.45;2,4,6-tri-tert-butylphenol;-1.24;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;3.45;2,5-dinitrophenol;0.79;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(Cl)c1;3.45;3-chlorophenol;-0.9;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(Br)c1;3.45;3-bromophenol;-0.45;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;3.45;2,6-dinitrophenol;0.85;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1[N+]([O-])=O;3.45;2-nitrophenol;-2.38;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(c1)[N+]([O-])=O;3.45;3-nitrophenol;0.75;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)[N+]([O-])=O;3.45;4-nitrophenol;0.98;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;3.45;3-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid;1.35;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;3.45;3-[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-sulfonyl]benzoic acid;1.34;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;3.45;3-[(Heptafluoropropyl)sulfanyl]benzoic acid;0.95;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;3.45;3-(Trifluoromethylsulphonyl)benzoic acid;0.84;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;3.45;3-[tris(trifluoromethyl)methyl]benzoic acid;1.29;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(F)F)=C1)=O;3.45;3-[(trifluoromethyl)sulphanyl]benzoic acid;0.42;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;3.45;pentachlorophenol;1.68;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;3.45;2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;3.52;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1O;3.45;salicylic acid;0.01;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1C#N;3.45;2-cyanophenol;0.13;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;3.45;4-phenylazophenol;1.08;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(I)cc(I)c1O;3.45;3,5-diiodosalicylic acid;1.68;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;3.45;2,4,6-trinitro-1,3-benzenediol;1.43;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;3.45;3,5-dinitrosalicylic acid;1.59;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;3.45;2,4-dinitrobenzoic acid;-0.36;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(Cl)cc1;3.45;4-chlorophenol;-0.89;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;3.45;2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;3.2;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;3.45;heptafluoro-2-naphthol;0.89;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;3.45;2,4-Dinitrobenzenesulfonic acid;1.32;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;3.45;naphthalene-1-sulfonic acid;0.73;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;3.45;2-anthraquinonesulfonic acid;1.16;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;3.45;3-nitrobenzenesulphonamide;0.79;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;3.45;perfluorooctanesulfonic acid;2.46;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;3.45;perfluoro-tert-butanol;0.35;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CCCCCCCCCCCCCC(O)=O;3.45;myristic acid;-0.06;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;3.45;2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;2.1;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;3.45;4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;2.02;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
C/C=C/C=C/C(O)=O;3.45;sorbic acid;-3.08;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=C1NC(=O)c2ccccc12;3.45;phthalimide;-2.39;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
ON1C(=O)c2ccccc2C1=O;3.45;N-hydroxy-phthalimide;-1.24;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)CCc1ccccn1;10.5;2-pyridinepropionic acid;-0.07;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1[N+]([O-])=O;10.5;2-nitrobenzoic acid;-0.58;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1C(O)=O;10.5;phthalic acid;0.32;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1O;10.5;salicylic acid;0.36;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1ccccc1C(O)=O;10.5;2-aminobenzoic acid;0.01;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1ccc(O)cc1;10.5;4-aminophenol;-1.47;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)CCc1ccncc1;10.5;4-pyridinepropionic acid;-0.08;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1ccccc1O;10.5;2-aminophenol;-0.62;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(cc1)C(O)=O;10.5;terephthalic acid;0.11;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(O)cc1;10.5;4-hydroxybenzoic acid;0.02;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1ccc(cc1)C(O)=O;10.5;4-aminobenzoic acid;-0.2;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1C#N;10.5;2-cyanophenol;0.28;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1;10.5;benzoic acid;0;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00595
N[C@@H](CC(N)=O)C(O)=O;10.5;asparagine;-0.49;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
O=C(O)C[C@H](N)C(=O)O;10.5;aspartic acid;-0.49;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
N[C@@H](CCC(N)=O)C(O)=O;10.5;glutamine;-0.58;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
N[C@@H](CCC(O)=O)C(O)=O;10.5;glutamic acid;-0.31;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
N[C@@H](Cc1c[nH]cn1)C(O)=O;10.5;histidine;-0.69;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
CC[C@H](C)[C@H](N)C(O)=O;10.5;isoleucine;-0.09;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
CC(C)C[C@H](N)C(O)=O;10.5;leucine;-0.12;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
CSCC[C@H](N)C(O)=O;10.5;methionine;-0.62;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
N[C@@H](Cc1ccccc1)C(O)=O;10.5;phenylalanine;0.69;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
N[C@@H](CO)C(O)=O;10.5;serine;-0.49;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
C[C@@H](O)[C@H](N)C(O)=O;10.5;threonine;-0.52;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O;10.5;tryptophan;-0.05;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
N[C@@H](Cc1ccc(O)cc1)C(O)=O;10.5;tyrosine;0.3;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
CC(C)[C@H](N)C(O)=O;10.5;valine;-0.16;Agilent XCT;ESI;MeCN/0.1% ammonia(aq) 80/20;10.1021/acs.analchem.7b00096
Oc1ccccc1[N+]([O-])=O;7;2-nitrophenol;-1.04;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Oc1ccc(cc1)[N+]([O-])=O;7;4-nitrophenol;0.5;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Oc1ccccc1O;7;2-hydroxyphenol;-0.07;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Oc1ccc(O)cc1;7;4-hydroxyphenol;-2.76;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Nc1ccccc1O;7;2-aminophenol;-1.17;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Nc1ccc(O)cc1;7;4-aminophenol;-2.76;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
COc1ccccc1O;7;2-methoxyphenol;-2.6;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
COc1ccc(O)cc1;7;4-methoxyphenol;-2.6;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Oc1ccccc1C=O;7;2-hydroxybenzaldehyde;-1.02;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Oc1ccc(C=O)cc1;7;4-hydroxybenzaldehyde;0.14;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Oc1ccccc1c2ccccc2;7;2-phenylphenol;0.39;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Oc1ccc(cc1)c2ccccc2;7;4-phenylphenol;0.75;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Nc1ccccc1C(O)=O;7;2-aminobenzoic acid;-0.39;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Nc1ccc(cc1)C(O)=O;7;4-aminobenzoic acid;-1.21;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
OC(=O)c1ccccc1O;7;salicylic acid;0.09;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
OC(=O)c1ccc(O)cc1;7;4-hydroxybenzoic acid;0.14;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
OC(=O)c1ccccc1[N+]([O-])=O;7;2-nitrobenzoic acid;-0.69;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
OC(=O)c1ccc(cc1)[N+]([O-])=O;7;4-nitrobenzoic acid;0.02;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
OC(=O)c1ccccc1C(O)=O;7;phthalic acid;-0.09;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
OC(=O)c1ccc(cc1)C(O)=O;7;terephthalic acid;-0.33;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
OC(=O)CCc1ccccn1;7;2-pyridinepropionic acid;-1.02;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
OC(=O)CCc1ccncc1;7;4-pyridinepropionic acid;-0.81;Agilent 6495;JetStream;MeCN/5mM ammonium acetate(aq) 80/20;Measured in this study
Oc1ccccc1[N+]([O-])=O;10.5;2-nitrophenol;-1.18;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Oc1ccc(cc1)[N+]([O-])=O;10.5;4-nitrophenol;0.5;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Oc1ccccc1O;10.5;2-hydroxyphenol;-0.22;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Oc1ccc(O)cc1;10.5;4-hydroxyphenol;-2.45;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Nc1ccccc1O;10.5;2-aminophenol;-0.49;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Nc1ccc(O)cc1;10.5;4-aminophenol;-1.2;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
COc1ccccc1O;10.5;2-methoxyphenol;-1.09;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
COc1ccc(O)cc1;10.5;4-methoxyphenol;-0.82;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Oc1ccccc1C=O;10.5;2-hydroxybenzaldehyde;-1.44;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Oc1ccc(C=O)cc1;10.5;4-hydroxybenzaldehyde;0.06;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Oc1ccccc1c2ccccc2;10.5;2-phenylphenol;-0.01;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Oc1ccc(cc1)c2ccccc2;10.5;4-phenylphenol;0.29;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Nc1ccccc1C(O)=O;10.5;2-aminobenzoic acid;0.07;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
Nc1ccc(cc1)C(O)=O;10.5;4-aminobenzoic acid;-0.19;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)c1ccccc1O;10.5;salicylic acid;0.33;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)c1ccc(O)cc1;10.5;4-hydroxybenzoic acid;0.08;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)c1ccccc1[N+]([O-])=O;10.5;2-nitrobenzoic acid;-0.44;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)c1ccc(cc1)[N+]([O-])=O;10.5;4-nitrobenzoic acid;0.28;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)c1ccccc1C(O)=O;10.5;phthalic acid;0.28;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)c1ccc(cc1)C(O)=O;10.5;terephthalic acid;0.27;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)CCc1ccccn1;10.5;2-pyridinepropionic acid;-0.01;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)CCc1ccncc1;10.5;4-pyridinepropionic acid;0;Agilent 6495;JetStream;MeCN/0.1% ammonia 80/20;Measured in this study
OC(=O)c1ccccc1;10.5;benzoic acid;0.54;Agilent 6495;ESI;0.1% ammonia;Measured in this study
Oc1ccc(cc1)[N+]([O-])=O;10.5;4-nitrophenol;0.99;Agilent 6495;ESI;0.1% ammonia;Measured in this study
Oc1cccc(c1)C(F)(F)F;10.5;3-(trifluoromethyl)phenol;0.48;Agilent 6495;ESI;0.1% ammonia;Measured in this study
OC(=O)c1ccccc1O;10.5;salicylic acid;0.84;Agilent 6495;ESI;0.1% ammonia;Measured in this study
C/C=C/C=C/C(O)=O;10.5;sorbic acid;0.37;Agilent 6495;ESI;0.1% ammonia;Measured in this study
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;10.5;3-nitrobenzenesulfonic acid;0.96;Agilent 6495;ESI;0.1% ammonia;Measured in this study
OC(=O)c1cc(I)cc(I)c1O;10.5;3,5-diiodosalicylic acid;1.09;Agilent 6495;ESI;0.1% ammonia;Measured in this study
Oc1ccc(cc1)c2ccccc2;10.5;4-phenylphenol;0.63;Agilent 6495;ESI;0.1% ammonia;Measured in this study
OC(=O)c1ccc(O)cc1;10.5;4-hydroxybenzoic acid;0.56;Agilent 6495;ESI;0.1% ammonia;Measured in this study
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;10.5;3,5-dinitrobenzoic acid;0.9;Agilent 6495;ESI;0.1% ammonia;Measured in this study
O[S](=O)(=O)c1cccc2ccccc12;10.5;naphthalenesulfonic acid;0.98;Agilent 6495;ESI;0.1% ammonia;Measured in this study
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;10.5;2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol;1.41;Agilent 6495;ESI;0.1% ammonia;Measured in this study
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;10.5;2,4-dinitrophenol;0.95;Agilent 6495;ESI;0.1% ammonia;Measured in this study
Oc1cccc(c1)[N+]([O-])=O;10.5;3-nitrophenol;0.92;Agilent 6495;ESI;0.1% ammonia;Measured in this study
O=C1NC(=O)c2ccccc12;10.5;phthalimide;0.43;Agilent 6495;ESI;0.1% ammonia;Measured in this study
Nc1ccc(cc1)C(O)=O;10.5;4-aminobenzoic acid;0.5;Agilent 6495;ESI;0.1% ammonia;Measured in this study
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;10.5;2,4,6-trinitro-1,3-benzenediol;0.81;Agilent 6495;ESI;0.1% ammonia;Measured in this study
OC(=O)c1ccccc1;10.5;benzoic acid;0.68;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
Oc1ccc(cc1)[N+]([O-])=O;10.5;4-nitrophenol;1.08;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
Oc1cccc(c1)C(F)(F)F;10.5;3-(trifluoromethyl)phenol;1.61;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
OC(=O)c1ccccc1O;10.5;salicylic acid;0.99;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
C/C=C/C=C/C(O)=O;10.5;sorbic acid;0.43;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;10.5;3-nitrobenzenesulfonic acid;1.06;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
OC(=O)c1cc(I)cc(I)c1O;10.5;3,5-diiodosalicylic acid;1.36;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
Oc1ccc(cc1)c2ccccc2;10.5;4-phenylphenol;0.75;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
OC(=O)c1ccc(O)cc1;10.5;4-hydroxybenzoic acid;0.68;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;10.5;3,5-dinitrobenzoic acid;1.16;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
O[S](=O)(=O)c1cccc2ccccc12;10.5;naphthalenesulfonic acid;1.15;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;10.5;2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol;1.75;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;10.5;2,4-dinitrophenol;1.23;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
Oc1cccc(c1)[N+]([O-])=O;10.5;3-nitrophenol;0.98;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
O=C1NC(=O)c2ccccc12;10.5;phthalimide;0.5;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
Nc1ccc(cc1)C(O)=O;10.5;4-aminobenzoic acid;0.64;Agilent 6495;ESI;MeOH/0.1% ammonia(aq) 20/80;Measured in this study
